system:index,mean_albedo,month,season,year,.geo
2015_12_03,357.568420142374,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_04,371.98491676641345,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_05,364.8314714600694,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_06,378.9277807032859,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_07,334.1007233835291,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_08,322.42902229328683,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_09,357.37839724340074,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_10,167.46679160621204,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_11,248.1625849290031,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_12,51.43283829751929,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_13,51.434933211648556,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_14,51.429644072015265,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_15,51.418640587405626,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_16,52.18388769603599,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_17,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_18,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_19,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_20,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_21,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_22,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_23,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_24,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_25,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_26,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_27,,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_28,288.7697417664669,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_29,309.23269708390507,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_30,310.3578382907415,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_31,308.05695771722225,12,snow,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01,304.9522234246641,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_02,327.4905297216055,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_03,325.42139136501976,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_04,326.49372474904646,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_05,326.7734036240008,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_06,337.7270994399656,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_07,338.08227825301316,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_08,337.92706127802876,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_09,344.0169863682625,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_10,368.6573293681039,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_11,409.3730711585713,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_12,417.46250582588306,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_13,430.2668976068357,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_14,437.5822678909906,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_15,441.4062186203071,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_16,445.319130013971,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_17,446.08470135932873,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_18,450.9668366097459,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_19,447.4287670899259,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_20,443.14740974861576,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_21,435.28898889177367,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_22,412.2489998378957,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_23,414.03308143621064,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_24,420.27921889480444,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_25,423.3535572897287,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_26,422.0284692971123,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_27,421.83077502389386,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_28,422.83239667298545,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_29,420.57133737797454,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_30,415.0916976805193,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_31,413.7311792529171,1,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_01,412.3496605321885,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_02,416.3945462498633,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_03,419.7088106293964,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_04,424.2428105392642,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_05,425.0528177506243,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_06,427.3709844149372,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_07,432.1715926342643,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_08,431.6730421918208,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_09,434.27679050289146,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_10,435.6462508386373,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_11,437.1211262847874,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_12,439.8823494889743,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_13,442.48245550714233,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_14,443.0463127550678,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_15,446.31780663300697,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_16,453.375327341728,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_17,456.97024162485934,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_18,464.9199821473269,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_19,467.1117313525708,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_20,472.8636669149551,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_21,481.10268661338193,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_22,486.4080852969379,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_23,492.96189434624785,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_24,501.39271721068457,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_25,511.96654727512896,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_26,514.9335890963841,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_27,515.9050714356663,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_28,516.3612527782885,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_29,517.688457520365,2,snow,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_01,520.2099351598479,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_02,520.5236835397578,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_03,525.4890300590754,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_04,527.5909951765848,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_05,532.0875734174195,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_06,535.1382751549867,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_07,538.2974763477997,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_08,540.311176291654,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_09,542.2000106803264,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_10,544.5526836316712,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_11,547.0840019130926,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_12,549.6491143012996,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_13,551.5644910352439,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_14,554.1729006254474,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_15,555.5201048761477,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_16,554.963328411055,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_17,554.1018715669073,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_18,558.4079932787714,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_19,559.38845515379,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_20,560.4019107978469,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_21,560.4180210694392,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_22,559.7635254452267,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_23,558.9687709082255,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_24,559.129864673157,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_25,560.1619560706849,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_26,561.0634012895166,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_27,563.5644919081161,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_28,568.5341341509375,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_29,571.3990432752646,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_30,574.2198580702457,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_31,576.0052268399646,3,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_01,576.7279153808794,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_02,578.1404705699904,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_03,577.9693347502974,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_04,577.6207293295897,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_05,576.5221283859645,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_06,575.502666332062,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_07,572.849822066962,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_08,571.8787952764745,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_09,572.2648639068963,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_10,571.5197577922601,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_11,571.7133352172074,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_12,570.0444611575579,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_13,567.4456465971305,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_14,568.0724405310702,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_15,566.3760388867049,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_16,563.2889290582666,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_17,559.45319409801,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_18,554.4543718362247,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_19,548.593061180043,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_20,540.6547055754137,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_21,536.2708249270293,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_22,530.9326648232391,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_23,527.589674660149,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_24,523.1551766040025,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_25,520.5606187994944,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_26,517.5024416334535,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_27,515.3005013371637,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_28,510.750155423116,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_29,508.59699562557705,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_30,506.14467018782085,4,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_01,503.72576284212084,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_02,501.3298849567123,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_03,501.0039845911798,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_04,503.39530360954893,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_05,504.9718953667803,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_06,509.63000927458427,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_07,509.4981024378598,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_08,510.1009922751142,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_09,510.6047801559502,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_10,509.31544244996985,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_11,507.86775278098116,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_12,510.07051650033355,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_13,509.0753709235142,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_14,507.57209590739865,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_15,498.0199340446522,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_16,492.5154823483828,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_17,488.69768416033827,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_18,482.6238400451198,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_19,475.3931180244318,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_20,467.174804239097,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_21,456.8026939442055,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_22,444.8738822841999,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_23,432.4740197561254,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_24,420.73678464910705,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_25,406.1846583240331,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_26,395.8619634673926,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_27,387.2312466425174,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_28,374.29550777327313,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_29,355.5625953879007,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_30,334.170136487605,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_31,314.3269114159173,5,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_01,296.2694403501415,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_02,277.5793792460903,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_03,257.24622153145697,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_04,243.40493726075053,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_05,234.82638618067554,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_06,223.85617079522063,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_07,213.79655421000203,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_08,202.09095604250209,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_09,191.80684943782154,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_10,183.30653362433247,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_11,176.95230196162535,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_12,170.95818101852376,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_13,167.13616967400895,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_14,162.47021566110593,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_15,157.79898486648702,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_16,152.67137451845866,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_17,152.494303968481,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_18,150.95857673192342,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_19,150.243816725798,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_20,147.51598495251577,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_21,145.73969451231517,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_22,144.9380550854288,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_23,144.27992165187905,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_24,142.75338034393496,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_25,140.5954412156726,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_26,139.09467630773696,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_27,137.719321813367,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_28,136.07532567678973,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_29,135.42170791202506,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_30,134.62374878601653,6,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_01,134.09285284195383,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_02,133.74702739263486,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_03,133.1600620543688,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_04,132.80177268961071,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_05,132.43893824062178,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_06,132.28325511867365,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_07,132.0349234458763,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_08,131.91180454304146,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_09,131.77715657860816,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_10,131.47512245547634,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_11,131.38952430015848,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_12,131.38627234028425,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_13,131.38861791123537,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_14,131.68138617993716,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_15,131.50586006916492,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_16,131.54761420030755,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_17,131.28923764889672,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_18,130.90297197178896,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_19,130.66997816751328,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_20,130.38987534667297,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_21,130.14161289904047,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_22,130.02357700328096,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_23,129.77754310926616,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_24,129.73053539339062,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_25,129.4456595648184,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_26,129.35356305914337,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_27,128.95686127452672,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_28,128.47854673695358,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_29,127.66201704597495,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_30,126.78580666248324,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_31,126.68788800379191,7,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_01,126.29118218972782,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_02,125.96989911697311,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_03,125.56064683218018,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_04,125.07393103277164,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_05,124.80873378424883,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_06,124.35111454854976,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_07,124.22099120269874,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_08,123.61782373320976,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_09,123.43033559756417,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_10,123.18534843176477,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_11,122.59154461159561,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_12,122.55714180148179,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_13,122.5340083060252,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_14,122.50505862813013,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_15,122.42143067095984,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_16,122.3714923680744,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_17,122.50745657766367,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_18,122.75325458417564,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_19,122.59583124336898,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_20,122.66073769198464,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_21,122.60618242577917,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_22,122.3817504112692,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_23,122.30179631643225,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_24,123.7661558150792,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_25,124.55620436985362,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_26,126.58086797739018,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_27,129.8370864503185,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_28,129.56512013308398,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_29,128.79253738697506,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_30,127.2814614454033,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_31,125.64925135547969,8,leaf,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_01,123.73663858588263,9,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_02,122.59630309527793,9,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_03,122.15725437754257,9,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_04,121.81148338691135,9,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_05,121.61426229416358,9,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_06,121.2964118541957,9,transition,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
